48:45.4,338,5.898982
48:45.4,339,5.900329
48:45.4,340,5.901643
48:45.4,341,5.902825
48:45.4,342,5.903874
48:45.5,343,5.904897
48:45.5,344,5.905978
48:45.5,345,5.907106
48:45.5,346,5.90819
48:45.5,347,5.909165
48:45.5,348,5.910095
48:45.5,349,5.911128
48:45.5,350,5.912364
48:45.5,351,5.913709
48:45.5,352,5.914966
48:45.5,353,5.916081
48:45.5,354,5.917165
48:45.5,355,5.918263
48:45.6,356,5.919323
48:45.6,357,5.920365
48:45.6,358,5.92145
48:45.6,359,5.922625
48:45.6,360,5.923957
48:45.6,361,5.925461
48:45.6,362,5.927043
48:45.6,363,5.928582
48:45.6,364,5.930009
48:45.6,365,5.931333
48:45.6,366,5.932596
48:45.6,367,5.933808
48:45.6,368,5.934975
48:45.7,369,5.936135
48:45.7,370,5.937347
48:45.7,371,5.938651
48:45.7,372,5.940091
48:45.7,373,5.941699
48:45.7,374,5.943394
48:45.7,375,5.945019
48:45.7,376,5.946444
48:45.7,377,5.947652
48:45.7,378,5.948764
48:45.7,379,5.94987
48:45.7,380,5.950987
48:45.8,381,5.952161
48:45.8,382,5.953407
48:45.8,383,5.954697
48:45.8,384,5.956048
48:45.8,385,5.957463
48:45.8,386,5.958916
48:45.8,387,5.960427
48:45.8,388,5.962023
48:45.8,389,5.963642
48:45.8,390,5.965146
48:45.8,391,5.966434
48:45.8,392,5.967472
48:45.8,393,5.96824
48:45.9,394,5.968615
48:45.9,395,5.968312
48:45.9,396,5.967097
48:45.9,397,5.964994
48:45.9,398,5.96211
48:45.9,399,5.958426
48:45.9,400,5.953981
48:45.9,401,5.949022
48:45.9,402,5.943775
48:45.9,403,5.938343
48:45.9,404,5.932854
48:45.9,405,5.927492
48:45.9,406,5.922465
48:46.0,407,5.917998
48:46.0,408,5.914299
48:46.0,409,5.911401
48:46.0,410,5.909196
48:46.0,411,5.907572
48:46.0,412,5.90641
48:46.0,413,5.90562
48:46.0,414,5.90517
48:46.0,415,5.905049
48:46.0,416,5.905165
48:46.0,417,5.905313
48:46.0,418,5.905439
48:46.0,419,5.905672
48:46.1,420,5.906008
48:46.1,421,5.906236
48:46.1,422,5.906134
48:46.1,423,5.90561
48:46.1,424,5.904776
48:46.1,425,5.903891
48:46.1,426,5.903225
48:46.1,427,5.902864
48:46.1,428,5.902722
48:46.1,429,5.902737
48:46.1,430,5.90289
48:46.1,431,5.903209
48:46.1,432,5.903764
48:46.2,433,5.904503
48:46.2,434,5.905238
48:46.2,435,5.905878
48:46.2,436,5.90653
48:46.2,437,5.907293
48:46.2,438,5.908085
48:46.2,439,5.908765
48:46.2,440,5.909283
48:46.2,441,5.909684
48:46.2,442,5.910083
48:46.2,443,5.910591
48:46.2,444,5.911151
48:46.3,445,5.91155
48:46.3,446,5.911757
48:46.3,447,5.911953
48:46.3,448,5.912209
48:46.3,449,5.912456
48:46.3,450,5.912638
48:46.3,451,5.912743
48:46.3,452,5.912824
48:46.3,453,5.912938
48:46.3,454,5.913149
48:46.3,455,5.913565
48:46.3,456,5.91422
48:46.3,457,5.915029
48:46.4,458,5.915931
48:46.4,459,5.916881
48:46.4,460,5.917844
48:46.4,461,5.918853
48:46.4,462,5.919929
48:46.4,463,5.921013
48:46.4,464,5.922033
48:46.4,465,5.922985
48:46.4,466,5.923943
48:46.4,467,5.924924
48:46.4,468,5.925848
48:46.4,469,5.926676
48:46.4,470,5.927495
48:46.5,471,5.928339
48:46.5,472,5.929136
48:46.5,473,5.929914
48:46.5,474,5.930799
48:46.5,475,5.931785
48:46.5,476,5.932777
48:46.5,477,5.933738
48:46.5,478,5.934729
48:46.5,479,5.93581
48:46.5,480,5.936893
48:46.5,481,5.937852
48:46.5,482,5.938722
48:46.5,483,5.939593
48:46.6,484,5.940473
48:46.6,485,5.94135
48:46.6,486,5.942236
48:46.6,487,5.943136
48:46.6,488,5.944025
48:46.6,489,5.944824
48:46.6,490,5.945533
48:46.6,491,5.946274
48:46.6,492,5.947077
48:46.6,493,5.947937
48:46.6,494,5.948855
48:46.6,495,5.949809
48:46.6,496,5.950843
48:46.7,497,5.951929
48:46.7,498,5.952954
48:46.7,499,5.953959
48:46.7,500,5.955061
48:46.7,501,5.956238
48:46.7,502,5.957377
48:46.7,503,5.958474
48:46.7,504,5.959667
48:46.7,505,5.961023
48:46.7,506,5.962453
48:46.7,507,5.963816
48:46.7,508,5.965005
48:46.8,509,5.966041
48:46.8,510,5.967014
48:46.8,511,5.967818
48:46.8,512,5.968099
48:46.8,513,5.967554
48:46.8,514,5.966088
48:46.8,515,5.963785
48:46.8,516,5.960799
48:46.8,517,5.957192
48:46.8,518,5.953034
48:46.8,519,5.948505
48:46.8,520,5.943782
48:46.8,521,5.939036
48:46.9,522,5.934492
48:46.9,523,5.930317
48:46.9,524,5.926609
48:46.9,525,5.923482
48:46.9,526,5.921016
48:46.9,527,5.919202
48:46.9,528,5.917956
48:46.9,529,5.917095
48:46.9,530,5.916453
48:46.9,531,5.916052
48:46.9,532,5.915943
48:46.9,533,5.916041
48:46.9,534,5.916258
48:47.0,535,5.916579
48:47.0,536,5.916907
48:47.0,537,5.917064
48:47.0,538,5.916972
48:47.0,539,5.916667
48:47.0,540,5.916234
48:47.0,541,5.915807
48:47.0,542,5.915513
48:47.0,543,5.9154
48:47.0,544,5.915468
48:47.0,545,5.915759
48:47.0,546,5.916286
48:47.0,547,5.91695
48:47.1,548,5.917598
48:47.1,549,5.918172
48:47.1,550,5.918727
48:47.1,551,5.919327
48:47.1,552,5.919959
48:47.1,553,5.920579
48:47.1,554,5.921186
48:47.1,555,5.921811
48:47.1,556,5.922424
48:47.1,557,5.922905
48:47.1,558,5.923162
48:47.1,559,5.923277
48:47.2,560,5.923421
48:47.2,561,5.923643
48:47.2,562,5.923823
48:47.2,563,5.923857
48:47.2,564,5.923786
48:47.2,565,5.923673
48:47.2,566,5.923529
48:47.2,567,5.923437
48:47.2,568,5.923488
48:47.2,569,5.92364
48:47.2,570,5.92385
48:47.2,571,5.924202
48:47.2,572,5.924791
48:47.3,573,5.925535
48:47.3,574,5.926239
48:47.3,575,5.926864
48:47.3,576,5.927503
48:47.3,577,5.92824
48:47.3,578,5.929135
48:47.3,579,5.930123
48:47.3,580,5.931032
48:47.3,581,5.931796
48:47.3,582,5.932518
48:47.3,583,5.933317
48:47.3,584,5.934189
48:47.3,585,5.935051
48:47.4,586,5.935826
48:47.4,587,5.936542
48:47.4,588,5.937284
48:47.4,589,5.938046
48:47.4,590,5.93877
48:47.4,591,5.939442
48:47.4,592,5.940122
48:47.4,593,5.940874
48:47.4,594,5.941658
48:47.4,595,5.942431
48:47.4,596,5.943251
48:47.4,597,5.944188
48:47.4,598,5.945221
48:47.5,599,5.946215
48:47.5,600,5.947065
48:47.5,601,5.947833
48:47.5,602,5.948635
48:47.5,603,5.949456
48:47.5,604,5.950211
48:47.5,605,5.950959
48:47.5,606,5.951815
48:47.5,607,5.952697
48:47.5,608,5.953426
48:47.5,609,5.954077
48:47.5,610,5.954906
48:47.5,611,5.955926
48:47.6,612,5.956811
48:47.6,613,5.957215
48:47.6,614,5.956954
48:47.6,615,5.955978
48:47.6,616,5.95431
48:47.6,617,5.951947
48:47.6,618,5.948863
48:47.6,619,5.94513
48:47.6,620,5.940943
48:47.6,621,5.936561
48:47.6,622,5.932198
48:47.6,623,5.92798
48:47.6,624,5.92399
48:47.7,625,5.920373
48:47.7,626,5.917337
48:47.7,627,5.914988
48:47.7,628,5.91329
48:47.7,629,5.912159
48:47.7,630,5.911398
48:47.7,631,5.910733
48:47.7,632,5.910058
48:47.7,633,5.909445
48:47.7,634,5.908972
48:47.7,635,5.908628
48:47.7,636,5.908377
48:47.8,637,5.908232
48:47.8,638,5.908141
48:47.8,639,5.907907
48:47.8,640,5.907388
48:47.8,641,5.906694
48:47.8,642,5.906086
48:47.8,643,5.905702
48:47.8,644,5.905451
48:47.8,645,5.905224
48:47.8,646,5.905111
48:47.8,647,5.905212
48:47.8,648,5.905529
48:47.8,649,5.906064
48:47.9,650,5.906758
48:47.9,651,5.907528
48:47.9,652,5.908377
48:47.9,653,5.909319
48:47.9,654,5.9103
48:47.9,655,5.911204
48:47.9,656,5.911918
48:47.9,657,5.912427
48:47.9,658,5.912774
48:47.9,659,5.912999
48:47.9,660,5.913154
48:47.9,661,5.913292
48:47.9,662,5.913458
48:48.0,663,5.913732
48:48.0,664,5.914136
48:48.0,665,5.914544
48:48.0,666,5.91485
48:48.0,667,5.915075
48:48.0,668,5.915262
48:48.0,669,5.915448
48:48.0,670,5.915699
48:48.0,671,5.916074
48:48.0,672,5.916539
48:48.0,673,5.917048
48:48.0,674,5.91767
48:48.0,675,5.918452
48:48.1,676,5.919339
48:48.1,677,5.92034
48:48.1,678,5.921509
48:48.1,679,5.922832
48:48.1,680,5.924231
48:48.1,681,5.925542
48:48.1,682,5.926619
48:48.1,683,5.927473
48:48.1,684,5.928225
48:48.1,685,5.928964
48:48.1,686,5.929691
48:48.1,687,5.930384
48:48.1,688,5.931044
48:48.2,689,5.931709
48:48.2,690,5.932431
48:48.2,691,5.933226
48:48.2,692,5.934064
48:48.2,693,5.934909
48:48.2,694,5.935796
48:48.2,695,5.93682
48:48.2,696,5.93793
48:48.2,697,5.938942
48:48.2,698,5.939773
48:48.2,699,5.940445
48:48.2,700,5.94105
48:48.3,701,5.941771
48:48.3,702,5.942731
48:48.3,703,5.94385
48:48.3,704,5.94491
48:48.3,705,5.945798
48:48.3,706,5.946592
48:48.3,707,5.947388
48:48.3,708,5.948227
48:48.3,709,5.949134
48:48.3,710,5.950107
48:48.3,711,5.951111
48:48.3,712,5.952099
48:48.3,713,5.953019
48:48.4,714,5.953899
48:48.4,715,5.954831
48:48.4,716,5.955837
48:48.4,717,5.956849
48:48.4,718,5.957772
48:48.4,719,5.958603
48:48.4,720,5.959465
48:48.4,721,5.960391
48:48.4,722,5.961284
48:48.4,723,5.962102
48:48.4,724,5.962887
48:48.4,725,5.96368
48:48.4,726,5.964476
48:48.5,727,5.965231
48:48.5,728,5.965938
48:48.5,729,5.966677
48:48.5,730,5.967528
48:48.5,731,5.968511
48:48.5,732,5.969606
48:48.5,733,5.970767
48:48.5,734,5.97198
48:48.5,735,5.973257
48:48.5,736,5.974507
48:48.5,737,5.975654
48:48.5,738,5.976789
48:48.5,739,5.977919
48:48.6,740,5.978878
48:48.6,741,5.979489
48:48.6,742,5.979583
48:48.6,743,5.978939
48:48.6,744,5.977355
48:48.6,745,5.974785
48:48.6,746,5.971375
48:48.6,747,5.967376
48:48.6,748,5.962998
48:48.6,749,5.958288
48:48.6,750,5.953299
48:48.6,751,5.948302
48:48.6,752,5.943633
48:48.7,753,5.939507
48:48.7,754,5.936065
48:48.7,755,5.933375
48:48.7,756,5.931382
48:48.7,757,5.929939
48:48.7,758,5.928897
48:48.7,759,5.928165
48:48.7,760,5.927723
48:48.7,761,5.927551
48:48.7,762,5.92756
48:48.7,763,5.927627
48:48.7,764,5.927636
48:48.8,765,5.927513
48:48.8,766,5.927311
48:48.8,767,5.927099
